Dates,RF Actual Level (mm),Last 10 Year Average (m bgl),Last Year  (m bgl),Current Level (m bgl)
"15-Dec-2018",0,NaN,"-","-"
"16-Dec-2018",0,NaN,"-","-"
"17-Dec-2018",0,NaN,"-","-"
"18-Dec-2018",0,NaN,"-","-"
"19-Dec-2018",0,NaN,"-","-"
"20-Dec-2018",0,NaN,"-","-"
"21-Dec-2018",0,NaN,"-","-"
"22-Dec-2018",0,NaN,"-","-"
"23-Dec-2018",0,NaN,"-","-"
"24-Dec-2018",0,NaN,"-","-"
"25-Dec-2018",0,NaN,"-","-"
"26-Dec-2018",0,NaN,"-","-"
"27-Dec-2018",0,NaN,"-","-"
"28-Dec-2018",0,NaN,"-","-"
"29-Dec-2018",0,NaN,"-","-"
"30-Dec-2018",0,NaN,"-","-"
"31-Dec-2018",0,NaN,"-","-"
"01-Jan-2019",0,4.62,0,4.619164938394843
"02-Jan-2019",0,8.67,0,8.667239719090297
"03-Jan-2019",0,6.95,0,6.950243807315663
"04-Jan-2019",0,6.28,5.533158268215975,5.334545242296025
"05-Jan-2019",0,NaN,"-","-"
"06-Jan-2019",0,NaN,"-","-"
"07-Jan-2019",0,NaN,"-","-"
"08-Jan-2019",0,NaN,"-","-"
"09-Jan-2019",0,NaN,"-","-"
"10-Jan-2019",0,NaN,"-","-"
"11-Jan-2019",0,NaN,"-","-"
"12-Jan-2019",0,NaN,"-","-"
"13-Jan-2019",0,NaN,"-","-"
"14-Jan-2019",0,NaN,"-","-"
"15-Jan-2019",0,NaN,"-","-"
"16-Jan-2019",0,NaN,"-","-"
"17-Jan-2019",0,NaN,"-","-"
"18-Jan-2019",0,NaN,"-","-"
"19-Jan-2019",0,NaN,"-","-"
"20-Jan-2019",0,NaN,"-","-"
"21-Jan-2019",0,NaN,"-","-"
"22-Jan-2019",0,NaN,"-","-"
"23-Jan-2019",0,NaN,"-","-"
"24-Jan-2019",0,NaN,"-","-"
"25-Jan-2019",0,NaN,"-","-"
"26-Jan-2019",0,NaN,"-","-"
"27-Jan-2019",0,NaN,"-","-"
"28-Jan-2019",0,NaN,"-","-"
"29-Jan-2019",0.38,5.75,0,5.754024490456806
"30-Jan-2019",0,NaN,"-","-"
"31-Jan-2019",0,NaN,"-","-"
"01-Feb-2019",0,NaN,"-","-"
"02-Feb-2019",0,NaN,"-","-"
"03-Feb-2019",0,NaN,"-","-"
"04-Feb-2019",0,NaN,"-","-"
"05-Feb-2019",0,NaN,"-","-"
"06-Feb-2019",0,NaN,"-","-"
"07-Feb-2019",0,NaN,"-","-"
"08-Feb-2019",0.06,NaN,"-","-"
"09-Feb-2019",0,NaN,"-","-"
"10-Feb-2019",0,NaN,"-","-"
"11-Feb-2019",1.77,NaN,"-","-"
"12-Feb-2019",0,NaN,"-","-"
"13-Feb-2019",0,NaN,"-","-"
"14-Feb-2019",0,NaN,"-","-"
"15-Feb-2019",0,NaN,"-","-"
"16-Feb-2019",0,NaN,"-","-"
"17-Feb-2019",0,NaN,"-","-"
"18-Feb-2019",0,NaN,"-","-"
"19-Feb-2019",0,NaN,"-","-"
"20-Feb-2019",0,NaN,"-","-"
"21-Feb-2019",0,NaN,"-","-"
"22-Feb-2019",0,NaN,"-","-"
"23-Feb-2019",0,NaN,"-","-"
"24-Feb-2019",0,NaN,"-","-"
"25-Feb-2019",0,NaN,"-","-"
"26-Feb-2019",0,NaN,"-","-"
"27-Feb-2019",0,NaN,"-","-"
"28-Feb-2019",0,NaN,"-","-"
"01-Mar-2019",0,NaN,"-","-"
"02-Mar-2019",0,NaN,"-","-"
"03-Mar-2019",0.08,NaN,"-","-"
"04-Mar-2019",0,NaN,"-","-"
"05-Mar-2019",0.1,NaN,"-","-"
"06-Mar-2019",0,NaN,"-","-"
"07-Mar-2019",0,NaN,"-","-"
"08-Mar-2019",0,NaN,"-","-"
"09-Mar-2019",0.01,NaN,"-","-"
"10-Mar-2019",0,NaN,"-","-"
"11-Mar-2019",0.02,NaN,"-","-"
"12-Mar-2019",0,NaN,"-","-"
"13-Mar-2019",0,NaN,"-","-"
"14-Mar-2019",0,NaN,"-","-"
"15-Mar-2019",0,NaN,"-","-"
"16-Mar-2019",0,NaN,"-","-"
"17-Mar-2019",0,NaN,"-","-"
"18-Mar-2019",0,NaN,"-","-"
"19-Mar-2019",0,NaN,"-","-"
"20-Mar-2019",0,NaN,"-","-"
"21-Mar-2019",0,NaN,"-","-"
"22-Mar-2019",0,NaN,"-","-"
"23-Mar-2019",0,NaN,"-","-"
"24-Mar-2019",0,NaN,"-","-"
"25-Mar-2019",0,NaN,"-","-"
"26-Mar-2019",0,NaN,"-","-"
"27-Mar-2019",0,NaN,"-","-"
"28-Mar-2019",0,NaN,"-","-"
"29-Mar-2019",0,NaN,"-","-"
"30-Mar-2019",0,NaN,"-","-"
"31-Mar-2019",0,NaN,"-","-"
"01-Apr-2019",0,NaN,"-","-"
"02-Apr-2019",0.13,NaN,"-","-"
"03-Apr-2019",0.07,NaN,"-","-"
"04-Apr-2019",0,NaN,"-","-"
"05-Apr-2019",0,NaN,"-","-"
"06-Apr-2019",0,NaN,"-","-"
"07-Apr-2019",0,NaN,"-","-"
"08-Apr-2019",0,NaN,"-","-"
"09-Apr-2019",4.09,NaN,"-","-"
"10-Apr-2019",0.73,NaN,"-","-"
"11-Apr-2019",1.7,NaN,"-","-"
"12-Apr-2019",0.14,NaN,"-","-"
"13-Apr-2019",0,NaN,"-","-"
"14-Apr-2019",0,NaN,"-","-"
"15-Apr-2019",0,NaN,"-","-"
"16-Apr-2019",0,NaN,"-","-"
"17-Apr-2019",0,NaN,"-","-"
"18-Apr-2019",2.66,NaN,"-","-"
"19-Apr-2019",16,NaN,"-","-"
"20-Apr-2019",0.53,NaN,"-","-"
"21-Apr-2019",11.53,NaN,"-","-"
"22-Apr-2019",0,NaN,"-","-"
"23-Apr-2019",1.07,NaN,"-","-"
"24-Apr-2019",1.21,NaN,"-","-"
"25-Apr-2019",0,NaN,"-","-"
"26-Apr-2019",0,NaN,"-","-"
"27-Apr-2019",0,NaN,"-","-"
"28-Apr-2019",0.63,NaN,"-","-"
"29-Apr-2019",0,NaN,"-","-"
"30-Apr-2019",2.71,7.11,0,7.110742744590532
"01-May-2019",18.2,11.1,0,11.104760225811647
"02-May-2019",0,NaN,"-","-"
"03-May-2019",0,NaN,"-","-"
"04-May-2019",0,NaN,"-","-"
"05-May-2019",0,NaN,"-","-"
"06-May-2019",0.09,NaN,"-","-"
"07-May-2019",4.24,NaN,"-","-"
"08-May-2019",8.98,NaN,"-","-"
"09-May-2019",9.06,NaN,"-","-"
"10-May-2019",0,NaN,"-","-"
"11-May-2019",0.63,NaN,"-","-"
"12-May-2019",3.99,NaN,"-","-"
"13-May-2019",4.24,NaN,"-","-"
"14-May-2019",17.05,NaN,"-","-"
"15-May-2019",2.04,NaN,"-","-"
"16-May-2019",9.1,NaN,"-","-"
"17-May-2019",2.62,NaN,"-","-"
"18-May-2019",8.51,NaN,"-","-"
"19-May-2019",0.04,NaN,"-","-"
"20-May-2019",0,NaN,"-","-"
"21-May-2019",0.97,NaN,"-","-"
"22-May-2019",2.21,NaN,"-","-"
"23-May-2019",5.3,NaN,"-","-"
"24-May-2019",1.93,NaN,"-","-"
"25-May-2019",11.64,NaN,"-","-"
"26-May-2019",17.3,9.93,0,9.925195701228441
"27-May-2019",3.06,15.91,0,15.909581594342297
"28-May-2019",0,NaN,"-","-"
"29-May-2019",20.36,NaN,"-","-"
"30-May-2019",8.91,NaN,"-","-"
"31-May-2019",15,NaN,"-","-"
"01-Jun-2019",26.26,NaN,"-","-"
"02-Jun-2019",0,NaN,"-","-"
"03-Jun-2019",15.96,NaN,"-","-"
"04-Jun-2019",0,NaN,"-","-"
"05-Jun-2019",0.92,NaN,"-","-"
"06-Jun-2019",18.23,NaN,"-","-"
"07-Jun-2019",3.77,NaN,"-","-"
"08-Jun-2019",1.07,NaN,"-","-"
"09-Jun-2019",0.33,NaN,"-","-"
"10-Jun-2019",3.53,NaN,"-","-"
"11-Jun-2019",0.58,NaN,"-","-"
"12-Jun-2019",1.76,NaN,"-","-"
"13-Jun-2019",4.25,NaN,"-","-"
"14-Jun-2019",0.49,NaN,"-","-"
"15-Jun-2019",0.91,NaN,"-","-"
"16-Jun-2019",0.99,NaN,"-","-"
"17-Jun-2019",0,NaN,"-","-"
"18-Jun-2019",0,NaN,"-","-"
"19-Jun-2019",0.15,NaN,"-","-"
"20-Jun-2019",1.75,NaN,"-","-"
"21-Jun-2019",0,NaN,"-","-"
"22-Jun-2019",1.32,NaN,"-","-"
"23-Jun-2019",1.08,NaN,"-","-"
"24-Jun-2019",6.58,NaN,"-","-"
"25-Jun-2019",0.46,NaN,"-","-"
"26-Jun-2019",1.25,NaN,"-","-"
"27-Jun-2019",2.27,NaN,"-","-"
"28-Jun-2019",4.42,NaN,"-","-"
"29-Jun-2019",1.18,NaN,"-","-"
"30-Jun-2019",11.22,NaN,"-","-"
"01-Jul-2019",4.37,NaN,"-","-"
"02-Jul-2019",6.2,NaN,"-","-"
"03-Jul-2019",7.66,NaN,"-","-"
"04-Jul-2019",1.31,NaN,"-","-"
"05-Jul-2019",0.64,NaN,"-","-"
"06-Jul-2019",7.62,NaN,"-","-"
"07-Jul-2019",7.28,NaN,"-","-"
"08-Jul-2019",4.56,NaN,"-","-"
"09-Jul-2019",0.02,NaN,"-","-"
"10-Jul-2019",8.56,NaN,"-","-"
"11-Jul-2019",5.24,NaN,"-","-"
"12-Jul-2019",3.15,NaN,"-","-"
"13-Jul-2019",1.07,NaN,"-","-"
"14-Jul-2019",2.69,NaN,"-","-"
"15-Jul-2019",7.11,NaN,"-","-"
"16-Jul-2019",5.89,NaN,"-","-"
"17-Jul-2019",5.6,NaN,"-","-"
"18-Jul-2019",2.64,NaN,"-","-"
"19-Jul-2019",9.66,NaN,"-","-"
"20-Jul-2019",11.05,NaN,"-","-"
"21-Jul-2019",0.23,NaN,"-","-"
"22-Jul-2019",1.56,NaN,"-","-"
"23-Jul-2019",3.34,NaN,"-","-"
"24-Jul-2019",1.83,NaN,"-","-"
"25-Jul-2019",1.34,NaN,"-","-"
"26-Jul-2019",4.18,NaN,"-","-"
"27-Jul-2019",1.51,NaN,"-","-"
"28-Jul-2019",0.07,NaN,"-","-"
"29-Jul-2019",6,NaN,"-","-"
"30-Jul-2019",3.47,NaN,"-","-"
"31-Jul-2019",1.37,NaN,"-","-"
"01-Aug-2019",0.69,NaN,"-","-"
"02-Aug-2019",2.6,NaN,"-","-"
"03-Aug-2019",0,NaN,"-","-"
"04-Aug-2019",0.11,NaN,"-","-"
"05-Aug-2019",6.79,NaN,"-","-"
"06-Aug-2019",23.85,7.47,0,7.470740496230908
"07-Aug-2019",22.75,8.91,0,8.907929617584315
"08-Aug-2019",24.13,NaN,"-","-"
"09-Aug-2019",46.79,NaN,"-","-"
"10-Aug-2019",9.35,6.95,0,6.95150080104356
"11-Aug-2019",1.25,NaN,"-","-"
"12-Aug-2019",3.68,NaN,"-","-"
"13-Aug-2019",6.53,NaN,"-","-"
"14-Aug-2019",1.1,NaN,"-","-"
"15-Aug-2019",14.55,NaN,"-","-"
"16-Aug-2019",0.72,NaN,"-","-"
"17-Aug-2019",25.1,8.6,0,8.604781543039204
"18-Aug-2019",3.95,6.35,0,6.351636450248003
"19-Aug-2019",14.64,7.41,6.088235944200144,8.740308752973334
"20-Aug-2019",13.49,NaN,"-","-"
"21-Aug-2019",16.81,NaN,"-","-"
"22-Aug-2019",13.29,NaN,"-","-"
"23-Aug-2019",3.11,NaN,"-","-"
"24-Aug-2019",6.92,NaN,"-","-"
"25-Aug-2019",0.73,NaN,"-","-"
"26-Aug-2019",3.06,NaN,"-","-"
"27-Aug-2019",0.66,NaN,"-","-"
"28-Aug-2019",0.12,NaN,"-","-"
"29-Aug-2019",1.07,NaN,"-","-"
"30-Aug-2019",2.19,NaN,"-","-"
"31-Aug-2019",0.49,NaN,"-","-"
"01-Sep-2019",0.01,NaN,"-","-"
"02-Sep-2019",0.41,NaN,"-","-"
"03-Sep-2019",2.66,NaN,"-","-"
"04-Sep-2019",10.79,NaN,"-","-"
"05-Sep-2019",9.95,NaN,"-","-"
"06-Sep-2019",10.77,NaN,"-","-"
"07-Sep-2019",6.77,NaN,"-","-"
"08-Sep-2019",10.85,NaN,"-","-"
"09-Sep-2019",12.79,NaN,"-","-"
"10-Sep-2019",2,NaN,"-","-"
"11-Sep-2019",4.37,NaN,"-","-"
"12-Sep-2019",0.81,NaN,"-","-"
"13-Sep-2019",2.14,NaN,"-","-"
"14-Sep-2019",1.05,NaN,"-","-"
"15-Sep-2019",1.2,NaN,"-","-"
"16-Sep-2019",0.67,NaN,"-","-"
"17-Sep-2019",13.15,NaN,"-","-"
"18-Sep-2019",6.98,NaN,"-","-"
"19-Sep-2019",0.49,NaN,"-","-"
"20-Sep-2019",0.26,NaN,"-","-"
"21-Sep-2019",0.27,NaN,"-","-"
"22-Sep-2019",0.29,NaN,"-","-"
"23-Sep-2019",40.06,NaN,"-","-"
"24-Sep-2019",55.41,NaN,"-","-"
"25-Sep-2019",1.58,NaN,"-","-"
"26-Sep-2019",9.49,NaN,"-","-"
"27-Sep-2019",1.22,NaN,"-","-"
"28-Sep-2019",4.26,NaN,"-","-"
"29-Sep-2019",0.21,NaN,"-","-"
"30-Sep-2019",0.95,NaN,"-","-"
"01-Oct-2019",0.03,NaN,"-","-"
"02-Oct-2019",22.55,NaN,"-","-"
"03-Oct-2019",22.93,NaN,"-","-"
"04-Oct-2019",5.15,NaN,"-","-"
"05-Oct-2019",7.9,NaN,"-","-"
"06-Oct-2019",7.34,NaN,"-","-"
"07-Oct-2019",17.49,NaN,"-","-"
"08-Oct-2019",36.01,NaN,"-","-"
"09-Oct-2019",1.1,NaN,"-","-"
"10-Oct-2019",2.87,NaN,"-","-"
"11-Oct-2019",3.39,NaN,"-","-"
"12-Oct-2019",8,NaN,"-","-"
"13-Oct-2019",0.95,NaN,"-","-"
"14-Oct-2019",6.8,NaN,"-","-"
"15-Oct-2019",0,NaN,"-","-"
"16-Oct-2019",30.72,NaN,"-","-"
"17-Oct-2019",2.09,NaN,"-","-"
"18-Oct-2019",6.3,NaN,"-","-"
"19-Oct-2019",7.58,NaN,"-","-"
"20-Oct-2019",1.57,NaN,"-","-"
"21-Oct-2019",8.89,NaN,"-","-"
"22-Oct-2019",30.44,NaN,"-","-"
"23-Oct-2019",8.5,NaN,"-","-"
"24-Oct-2019",1.62,NaN,"-","-"
"25-Oct-2019",1.45,NaN,"-","-"
"26-Oct-2019",4.03,NaN,"-","-"
"27-Oct-2019",0.54,NaN,"-","-"
"28-Oct-2019",12.82,NaN,"-","-"
"29-Oct-2019",0.16,NaN,"-","-"
"30-Oct-2019",4.57,NaN,"-","-"
"31-Oct-2019",7.92,NaN,"-","-"
"01-Nov-2019",2.77,NaN,"-","-"
"02-Nov-2019",0,NaN,"-","-"
"03-Nov-2019",0.01,NaN,"-","-"
"04-Nov-2019",0,NaN,"-","-"
"05-Nov-2019",7.49,NaN,"-","-"
"06-Nov-2019",0,NaN,"-","-"
"07-Nov-2019",0.01,NaN,"-","-"
"08-Nov-2019",4.67,NaN,"-","-"
"09-Nov-2019",44.04,NaN,"-","-"
"10-Nov-2019",6.58,NaN,"-","-"
"11-Nov-2019",2.21,NaN,"-","-"
"12-Nov-2019",0,NaN,"-","-"
"13-Nov-2019",0,NaN,"-","-"
"14-Nov-2019",0,NaN,"-","-"
"15-Nov-2019",0.36,NaN,"-","-"
"16-Nov-2019",1.74,NaN,"-","-"
"17-Nov-2019",0.06,NaN,"-","-"
"18-Nov-2019",0,NaN,"-","-"
"19-Nov-2019",0,NaN,"-","-"
"20-Nov-2019",0,NaN,"-","-"
"21-Nov-2019",4.89,NaN,"-","-"
"22-Nov-2019",0,5.62,0,5.617431903187373
"23-Nov-2019",0.06,7.33,0,7.3325333786258255
"24-Nov-2019",0,NaN,"-","-"
"25-Nov-2019",0,NaN,"-","-"
"26-Nov-2019",0,4.81,0,4.808912929242253
"27-Nov-2019",0.27,1.66,0,1.6600904314322555
"28-Nov-2019",0.01,NaN,"-","-"
"29-Nov-2019",0,3.45,0,3.446434407753204
"30-Nov-2019",0.01,NaN,"-","-"
"01-Dec-2019",0.3,NaN,"-","-"
"02-Dec-2019",4.45,NaN,"-","-"
"03-Dec-2019",0.86,NaN,"-","-"
"04-Dec-2019",0.4,NaN,"-","-"
"05-Dec-2019",0,NaN,"-","-"
"06-Dec-2019",0,NaN,"-","-"
"07-Dec-2019",0,NaN,"-","-"
"08-Dec-2019",0.03,NaN,"-","-"
"09-Dec-2019",0,NaN,"-","-"
"10-Dec-2019",0,NaN,"-","-"
"11-Dec-2019",0,NaN,"-","-"
"12-Dec-2019",0,NaN,"-","-"
"13-Dec-2019",0,NaN,"-","-"
"14-Dec-2019",0,NaN,"-","-"
"15-Dec-2019",1.48,NaN,"-","-"
"16-Dec-2019",0,NaN,"-","-"
"17-Dec-2019",0,NaN,"-","-"
"18-Dec-2019",0,NaN,"-","-"
"19-Dec-2019",0,NaN,"-","-"
"20-Dec-2019",0,NaN,"-","-"
"21-Dec-2019",0,NaN,"-","-"
"22-Dec-2019",0,NaN,"-","-"
"23-Dec-2019",0,NaN,"-","-"
"24-Dec-2019",0,NaN,"-","-"
"25-Dec-2019",0,NaN,"-","-"
"26-Dec-2019",0,NaN,"-","-"
"27-Dec-2019",0,NaN,"-","-"
"28-Dec-2019",0,NaN,"-","-"
"29-Dec-2019",0,NaN,"-","-"
"30-Dec-2019",0,NaN,"-","-"
"31-Dec-2019",0,NaN,"-","-"
"01-Jan-2020",0,NaN,"-","-"
"02-Jan-2020",0,NaN,"-","-"
"03-Jan-2020",0,NaN,"-","-"
"04-Jan-2020",0,NaN,"-","-"
"05-Jan-2020",0,NaN,"-","-"
"06-Jan-2020",0.02,NaN,"-","-"
"07-Jan-2020",0,NaN,"-","-"
"08-Jan-2020",0,NaN,"-","-"
"09-Jan-2020",0,NaN,"-","-"
"10-Jan-2020",0,NaN,"-","-"
"11-Jan-2020",0,NaN,"-","-"
"12-Jan-2020",0,NaN,"-","-"
"13-Jan-2020",0,NaN,"-","-"
"14-Jan-2020",0,NaN,"-","-"
"15-Jan-2020",0,NaN,"-","-"
"16-Jan-2020",0,NaN,"-","-"
"17-Jan-2020",0,NaN,"-","-"
"18-Jan-2020",0,NaN,"-","-"
"19-Jan-2020",0,NaN,"-","-"
"20-Jan-2020",0,NaN,"-","-"
"21-Jan-2020",0,NaN,"-","-"
"22-Jan-2020",0,NaN,"-","-"
"23-Jan-2020",0,5.77,0,5.7691437700938755
"24-Jan-2020",0,NaN,"-","-"
"25-Jan-2020",0,NaN,"-","-"
"26-Jan-2020",0,NaN,"-","-"
"27-Jan-2020",0,NaN,"-","-"
"28-Jan-2020",0,NaN,"-","-"
"29-Jan-2020",0,NaN,"-","-"
"30-Jan-2020",0,NaN,"-","-"
"31-Jan-2020",0,NaN,"-","-"
"01-Feb-2020",0,NaN,"-","-"
"02-Feb-2020",0,NaN,"-","-"
"03-Feb-2020",0,NaN,"-","-"
"04-Feb-2020",0,NaN,"-","-"
"05-Feb-2020",0,NaN,"-","-"
"06-Feb-2020",0,NaN,"-","-"
"07-Feb-2020",0,NaN,"-","-"
"08-Feb-2020",0,NaN,"-","-"
"09-Feb-2020",0,NaN,"-","-"
"10-Feb-2020",0,NaN,"-","-"
"11-Feb-2020",0,NaN,"-","-"
"12-Feb-2020",0,NaN,"-","-"
"13-Feb-2020",0,NaN,"-","-"
"14-Feb-2020",0,NaN,"-","-"
"15-Feb-2020",0,NaN,"-","-"
"16-Feb-2020",0,NaN,"-","-"
"17-Feb-2020",0,NaN,"-","-"
"18-Feb-2020",0,NaN,"-","-"
"19-Feb-2020",0,NaN,"-","-"
"20-Feb-2020",0,NaN,"-","-"
"21-Feb-2020",0,NaN,"-","-"
"22-Feb-2020",0,NaN,"-","-"
"23-Feb-2020",0,NaN,"-","-"
"24-Feb-2020",0,NaN,"-","-"
"25-Feb-2020",0,NaN,"-","-"
"26-Feb-2020",0,NaN,"-","-"
"27-Feb-2020",0,NaN,"-","-"
"28-Feb-2020",0,NaN,"-","-"
"29-Feb-2020",0,NaN,"-","-"
"01-Mar-2020",0.24,NaN,"-","-"
"02-Mar-2020",6.24,NaN,"-","-"
"03-Mar-2020",0.24,NaN,"-","-"
"04-Mar-2020",0.03,NaN,"-","-"
"05-Mar-2020",0.02,NaN,"-","-"
"06-Mar-2020",0,NaN,"-","-"
"07-Mar-2020",0.04,NaN,"-","-"
"08-Mar-2020",0,NaN,"-","-"
"09-Mar-2020",0,NaN,"-","-"
"10-Mar-2020",0,NaN,"-","-"
"11-Mar-2020",0,NaN,"-","-"
"12-Mar-2020",0,NaN,"-","-"
"13-Mar-2020",0,NaN,"-","-"
"14-Mar-2020",0,NaN,"-","-"
"15-Mar-2020",0,NaN,"-","-"
"16-Mar-2020",0,NaN,"-","-"
"17-Mar-2020",0,NaN,"-","-"
"18-Mar-2020",0,NaN,"-","-"
"19-Mar-2020",0,NaN,"-","-"
"20-Mar-2020",0.07,NaN,"-","-"
"21-Mar-2020",3.11,NaN,"-","-"
"22-Mar-2020",0,NaN,"-","-"
"23-Mar-2020",0,NaN,"-","-"
"24-Mar-2020",2.7,NaN,"-","-"
"25-Mar-2020",0.05,NaN,"-","-"
"26-Mar-2020",0,NaN,"-","-"
"27-Mar-2020",0,NaN,"-","-"
"28-Mar-2020",0,NaN,"-","-"
"29-Mar-2020",0,NaN,"-","-"
"30-Mar-2020",0,NaN,"-","-"
"31-Mar-2020",0,NaN,"-","-"
"01-Apr-2020",0,NaN,"-","-"
"02-Apr-2020",0,NaN,"-","-"
"03-Apr-2020",0,NaN,"-","-"
"04-Apr-2020",0,NaN,"-","-"
"05-Apr-2020",0,NaN,"-","-"
"06-Apr-2020",2.15,NaN,"-","-"
"07-Apr-2020",16.44,NaN,"-","-"
"08-Apr-2020",0.81,NaN,"-","-"
"09-Apr-2020",1.33,NaN,"-","-"
"10-Apr-2020",15.48,NaN,"-","-"
"11-Apr-2020",2.13,NaN,"-","-"
"12-Apr-2020",0,NaN,"-","-"
"13-Apr-2020",0,NaN,"-","-"
"14-Apr-2020",0,NaN,"-","-"
"15-Apr-2020",0,NaN,"-","-"
"16-Apr-2020",0,NaN,"-","-"
"17-Apr-2020",0,NaN,"-","-"
"18-Apr-2020",0.01,NaN,"-","-"
"19-Apr-2020",4.51,NaN,"-","-"
"20-Apr-2020",0,NaN,"-","-"
"21-Apr-2020",0,NaN,"-","-"
"22-Apr-2020",0,NaN,"-","-"
"23-Apr-2020",4.68,NaN,"-","-"
"24-Apr-2020",11.81,NaN,"-","-"
"25-Apr-2020",0.01,NaN,"-","-"
"26-Apr-2020",0.43,NaN,"-","-"
"27-Apr-2020",0.06,NaN,"-","-"
"28-Apr-2020",1,NaN,"-","-"
"29-Apr-2020",25.77,NaN,"-","-"
"30-Apr-2020",3.78,NaN,"-","-"
"01-May-2020",0.5,NaN,"-","-"
"02-May-2020",3.36,NaN,"-","-"
"03-May-2020",9.89,NaN,"-","-"
"04-May-2020",2.06,NaN,"-","-"
"05-May-2020",1,NaN,"-","-"
"06-May-2020",0.06,NaN,"-","-"
"07-May-2020",0,NaN,"-","-"
"08-May-2020",10.3,NaN,"-","-"
"09-May-2020",5.01,NaN,"-","-"
"13-May-2020",0,NaN,"-","-"
"14-May-2020",1.82,NaN,"-","-"
"15-May-2020",0.14,NaN,"-","-"
"16-May-2020",0.88,NaN,"-","-"
"17-May-2020",0.26,NaN,"-","-"
"18-May-2020",30.4,NaN,"-","-"
"19-May-2020",0,NaN,"-","-"
"20-May-2020",0.17,NaN,"-","-"
"21-May-2020",0,NaN,"-","-"
"22-May-2020",1.22,NaN,"-","-"
"23-May-2020",18.36,NaN,"-","-"
"24-May-2020",1.57,NaN,"-","-"
"25-May-2020",20.35,NaN,"-","-"
"26-May-2020",8.26,NaN,"-","-"
"27-May-2020",6.78,NaN,"-","-"
"28-May-2020",9.81,NaN,"-","-"
"29-May-2020",9.74,NaN,"-","-"
"30-May-2020",14.81,NaN,"-","-"
"31-May-2020",2.85,NaN,"-","-"
"01-Jun-2020",1.34,NaN,"-","-"
"02-Jun-2020",4.38,NaN,"-","-"
"03-Jun-2020",0.02,NaN,"-","-"
"04-Jun-2020",0.15,NaN,"-","-"
"05-Jun-2020",0.53,NaN,"-","-"
"06-Jun-2020",1.14,NaN,"-","-"
"07-Jun-2020",15.16,NaN,"-","-"
"08-Jun-2020",3.6,NaN,"-","-"
"09-Jun-2020",6.09,NaN,"-","-"
"10-Jun-2020",0.94,NaN,"-","-"
"11-Jun-2020",10.62,NaN,"-","-"
"12-Jun-2020",4.97,NaN,"-","-"
"13-Jun-2020",0.1,NaN,"-","-"
"14-Jun-2020",1.72,NaN,"-","-"
"15-Jun-2020",0.73,NaN,"-","-"
"16-Jun-2020",0.17,NaN,"-","-"
"17-Jun-2020",0.25,NaN,"-","-"
"18-Jun-2020",2.19,NaN,"-","-"
"19-Jun-2020",0.62,NaN,"-","-"
"20-Jun-2020",0.37,NaN,"-","-"
"21-Jun-2020",0.87,NaN,"-","-"
"22-Jun-2020",3.31,NaN,"-","-"
"23-Jun-2020",0.63,NaN,"-","-"
"24-Jun-2020",1.48,NaN,"-","-"
"25-Jun-2020",10.15,NaN,"-","-"
"26-Jun-2020",23.13,NaN,"-","-"
"27-Jun-2020",3.85,NaN,"-","-"
"28-Jun-2020",0.47,NaN,"-","-"
"29-Jun-2020",5.03,NaN,"-","-"
"30-Jun-2020",12.11,NaN,"-","-"
"01-Jul-2020",0.28,NaN,"-","-"
"02-Jul-2020",0,NaN,"-","-"
"03-Jul-2020",7.13,NaN,"-","-"
"04-Jul-2020",12.11,NaN,"-","-"
"05-Jul-2020",0.23,NaN,"-","-"
"06-Jul-2020",5.29,NaN,"-","-"
"07-Jul-2020",0.75,NaN,"-","-"
"08-Jul-2020",5.84,NaN,"-","-"
"09-Jul-2020",18.31,NaN,"-","-"
"10-Jul-2020",7.86,NaN,"-","-"
"11-Jul-2020",0.11,NaN,"-","-"
"12-Jul-2020",0.03,NaN,"-","-"
"13-Jul-2020",0.15,NaN,"-","-"
"29-Jul-2020",16.32,NaN,"-","-"
"30-Jul-2020",2.2,NaN,"-","-"
"31-Jul-2020",1.56,NaN,"-","-"
"01-Aug-2020",2.38,NaN,"-","-"
"02-Aug-2020",1.87,NaN,"-","-"
"03-Aug-2020",5.87,NaN,"-","-"
"04-Aug-2020",10.31,NaN,"-","-"
"05-Aug-2020",15.15,NaN,"-","-"
"06-Aug-2020",15.13,NaN,"-","-"
"07-Aug-2020",14.94,NaN,"-","-"
"08-Aug-2020",12.13,NaN,"-","-"
"09-Aug-2020",11.21,NaN,"-","-"
"10-Aug-2020",14.67,NaN,"-","-"
"11-Aug-2020",3.02,NaN,"-","-"
"12-Aug-2020",5.88,NaN,"-","-"
"13-Aug-2020",1.09,NaN,"-","-"
"14-Aug-2020",0.63,NaN,"-","-"
"15-Aug-2020",0.79,NaN,"-","-"
"16-Aug-2020",0.46,NaN,"-","-"
"17-Aug-2020",11.39,NaN,"-","-"
"18-Aug-2020",12.16,NaN,"-","-"
"19-Aug-2020",0.48,NaN,"-","-"
"20-Aug-2020",0.53,NaN,"-","-"
"21-Aug-2020",0.57,NaN,"-","-"
"22-Aug-2020",0,NaN,"-","-"
"23-Aug-2020",2.45,NaN,"-","-"
"24-Aug-2020",2.25,NaN,"-","-"
"25-Aug-2020",4.01,NaN,"-","-"
"26-Aug-2020",0,NaN,"-","-"
"27-Aug-2020",0,NaN,"-","-"
"28-Aug-2020",0,NaN,"-","-"
