Dates,RF Actual Level (mm),Last 10 Year Average (m bgl),Last Year  (m bgl),Current Level (m bgl)
"08-Dec-2018",0,NaN,"-","-"
"09-Dec-2018",0,NaN,"-","-"
"10-Dec-2018",0,NaN,"-","-"
"11-Dec-2018",0,NaN,"-","-"
"12-Dec-2018",0,NaN,"-","-"
"13-Dec-2018",0,NaN,"-","-"
"14-Dec-2018",0,NaN,"-","-"
"15-Dec-2018",0,NaN,"-","-"
"16-Dec-2018",0,NaN,"-","-"
"17-Dec-2018",0,NaN,"-","-"
"18-Dec-2018",0,NaN,"-","-"
"19-Dec-2018",0,NaN,"-","-"
"20-Dec-2018",0,NaN,"-","-"
"21-Dec-2018",0,NaN,"-","-"
"22-Dec-2018",0,NaN,"-","-"
"23-Dec-2018",0,NaN,"-","-"
"24-Dec-2018",0,NaN,"-","-"
"25-Dec-2018",2,NaN,"-","-"
"26-Dec-2018",0.43,NaN,"-","-"
"27-Dec-2018",0,NaN,"-","-"
"28-Dec-2018",2.08,NaN,"-","-"
"29-Dec-2018",0,NaN,"-","-"
"30-Dec-2018",0.05,NaN,"-","-"
"31-Dec-2018",0,NaN,"-","-"
"01-Jan-2019",0,3.14,0,3.138815442015922
"02-Jan-2019",0,7.71,0,7.712364176779673
"03-Jan-2019",0,7.51,0,7.5139280840690414
"04-Jan-2019",0,7.81,8.5220732660561,6.017201866733242
"05-Jan-2019",0,NaN,"-","-"
"06-Jan-2019",0,NaN,"-","-"
"07-Jan-2019",0,NaN,"-","-"
"08-Jan-2019",0,NaN,"-","-"
"09-Jan-2019",0,NaN,"-","-"
"10-Jan-2019",0,NaN,"-","-"
"11-Jan-2019",0,NaN,"-","-"
"12-Jan-2019",0,NaN,"-","-"
"13-Jan-2019",0,NaN,"-","-"
"14-Jan-2019",0,NaN,"-","-"
"15-Jan-2019",0,NaN,"-","-"
"16-Jan-2019",0,NaN,"-","-"
"17-Jan-2019",0,NaN,"-","-"
"18-Jan-2019",0,NaN,"-","-"
"19-Jan-2019",0,NaN,"-","-"
"20-Jan-2019",0,NaN,"-","-"
"21-Jan-2019",0,NaN,"-","-"
"22-Jan-2019",0,NaN,"-","-"
"23-Jan-2019",0,NaN,"-","-"
"24-Jan-2019",0,NaN,"-","-"
"25-Jan-2019",0,NaN,"-","-"
"26-Jan-2019",0,NaN,"-","-"
"27-Jan-2019",0,NaN,"-","-"
"28-Jan-2019",0,NaN,"-","-"
"29-Jan-2019",0,5.4,0,5.4044842435241165
"30-Jan-2019",0,NaN,"-","-"
"31-Jan-2019",0,NaN,"-","-"
"01-Feb-2019",0,NaN,"-","-"
"02-Feb-2019",0,NaN,"-","-"
"03-Feb-2019",0,NaN,"-","-"
"04-Feb-2019",0,NaN,"-","-"
"05-Feb-2019",0,NaN,"-","-"
"06-Feb-2019",0,NaN,"-","-"
"07-Feb-2019",0,NaN,"-","-"
"08-Feb-2019",1.33,NaN,"-","-"
"09-Feb-2019",0,NaN,"-","-"
"10-Feb-2019",3.66,NaN,"-","-"
"11-Feb-2019",2.26,NaN,"-","-"
"12-Feb-2019",0,NaN,"-","-"
"13-Feb-2019",0,NaN,"-","-"
"14-Feb-2019",0,NaN,"-","-"
"15-Feb-2019",0,NaN,"-","-"
"16-Feb-2019",0,NaN,"-","-"
"17-Feb-2019",0,NaN,"-","-"
"18-Feb-2019",0,NaN,"-","-"
"19-Feb-2019",0,NaN,"-","-"
"20-Feb-2019",0,NaN,"-","-"
"21-Feb-2019",0,NaN,"-","-"
"22-Feb-2019",0,NaN,"-","-"
"23-Feb-2019",0,NaN,"-","-"
"24-Feb-2019",0,NaN,"-","-"
"25-Feb-2019",0,NaN,"-","-"
"26-Feb-2019",0,NaN,"-","-"
"27-Feb-2019",0,NaN,"-","-"
"28-Feb-2019",0,NaN,"-","-"
"01-Mar-2019",0,NaN,"-","-"
"02-Mar-2019",0,NaN,"-","-"
"03-Mar-2019",2.22,NaN,"-","-"
"04-Mar-2019",0,NaN,"-","-"
"05-Mar-2019",0.88,NaN,"-","-"
"06-Mar-2019",0,NaN,"-","-"
"07-Mar-2019",0,NaN,"-","-"
"08-Mar-2019",0,NaN,"-","-"
"09-Mar-2019",0,NaN,"-","-"
"10-Mar-2019",0,NaN,"-","-"
"11-Mar-2019",2.27,NaN,"-","-"
"12-Mar-2019",5.34,NaN,"-","-"
"13-Mar-2019",0,NaN,"-","-"
"14-Mar-2019",0,NaN,"-","-"
"15-Mar-2019",0,NaN,"-","-"
"16-Mar-2019",0,NaN,"-","-"
"17-Mar-2019",0,NaN,"-","-"
"18-Mar-2019",0,NaN,"-","-"
"19-Mar-2019",0,NaN,"-","-"
"20-Mar-2019",0,NaN,"-","-"
"21-Mar-2019",3.93,NaN,"-","-"
"22-Mar-2019",0.17,NaN,"-","-"
"23-Mar-2019",0,NaN,"-","-"
"24-Mar-2019",0,NaN,"-","-"
"25-Mar-2019",0,NaN,"-","-"
"26-Mar-2019",0,NaN,"-","-"
"27-Mar-2019",0,NaN,"-","-"
"28-Mar-2019",0,NaN,"-","-"
"29-Mar-2019",0,NaN,"-","-"
"30-Mar-2019",0,NaN,"-","-"
"31-Mar-2019",3.11,NaN,"-","-"
"01-Apr-2019",0,NaN,"-","-"
"02-Apr-2019",0.31,NaN,"-","-"
"03-Apr-2019",4.67,NaN,"-","-"
"04-Apr-2019",0,NaN,"-","-"
"05-Apr-2019",0,NaN,"-","-"
"06-Apr-2019",0,NaN,"-","-"
"07-Apr-2019",0,NaN,"-","-"
"08-Apr-2019",0.42,NaN,"-","-"
"09-Apr-2019",2.58,NaN,"-","-"
"10-Apr-2019",2.6,NaN,"-","-"
"11-Apr-2019",6.61,NaN,"-","-"
"12-Apr-2019",11.2,NaN,"-","-"
"13-Apr-2019",0,NaN,"-","-"
"14-Apr-2019",0,NaN,"-","-"
"15-Apr-2019",0,NaN,"-","-"
"16-Apr-2019",0,NaN,"-","-"
"17-Apr-2019",0.05,NaN,"-","-"
"18-Apr-2019",15.83,NaN,"-","-"
"19-Apr-2019",13.73,NaN,"-","-"
"20-Apr-2019",3.84,NaN,"-","-"
"21-Apr-2019",4.78,NaN,"-","-"
"22-Apr-2019",0.26,NaN,"-","-"
"23-Apr-2019",2.02,NaN,"-","-"
"24-Apr-2019",7.59,NaN,"-","-"
"25-Apr-2019",0,NaN,"-","-"
"26-Apr-2019",0,NaN,"-","-"
"27-Apr-2019",0,NaN,"-","-"
"28-Apr-2019",2.25,NaN,"-","-"
"29-Apr-2019",0.53,NaN,"-","-"
"30-Apr-2019",14.49,10.23,0,10.232043460771001
"01-May-2019",8.28,10.85,0,10.852151441291083
"02-May-2019",0.75,NaN,"-","-"
"03-May-2019",0,NaN,"-","-"
"04-May-2019",0,NaN,"-","-"
"05-May-2019",0,NaN,"-","-"
"06-May-2019",0.12,NaN,"-","-"
"07-May-2019",7.78,NaN,"-","-"
"08-May-2019",0.71,NaN,"-","-"
"09-May-2019",5.88,NaN,"-","-"
"10-May-2019",0,NaN,"-","-"
"11-May-2019",0,NaN,"-","-"
"12-May-2019",13.85,NaN,"-","-"
"13-May-2019",9.68,NaN,"-","-"
"14-May-2019",2.01,NaN,"-","-"
"15-May-2019",0.4,NaN,"-","-"
"16-May-2019",2.24,NaN,"-","-"
"17-May-2019",8.25,NaN,"-","-"
"18-May-2019",2.46,NaN,"-","-"
"19-May-2019",2.17,NaN,"-","-"
"20-May-2019",0.23,NaN,"-","-"
"21-May-2019",0.19,NaN,"-","-"
"22-May-2019",1.47,NaN,"-","-"
"23-May-2019",7.74,NaN,"-","-"
"24-May-2019",7.91,NaN,"-","-"
"25-May-2019",15.48,NaN,"-","-"
"26-May-2019",6.01,10.69,0,10.690475492097182
"27-May-2019",5.28,7.03,0,7.027878542959714
"28-May-2019",0,NaN,"-","-"
"29-May-2019",6.52,NaN,"-","-"
"30-May-2019",0.05,NaN,"-","-"
"31-May-2019",11.35,NaN,"-","-"
"01-Jun-2019",9.89,NaN,"-","-"
"02-Jun-2019",0.21,NaN,"-","-"
"03-Jun-2019",4.28,NaN,"-","-"
"04-Jun-2019",0,NaN,"-","-"
"05-Jun-2019",0.14,NaN,"-","-"
"06-Jun-2019",29.85,NaN,"-","-"
"07-Jun-2019",4.67,NaN,"-","-"
"08-Jun-2019",1.21,NaN,"-","-"
"09-Jun-2019",0.13,NaN,"-","-"
"10-Jun-2019",2.93,NaN,"-","-"
"11-Jun-2019",11.67,NaN,"-","-"
"12-Jun-2019",14.98,NaN,"-","-"
"13-Jun-2019",14.94,NaN,"-","-"
"14-Jun-2019",23.05,NaN,"-","-"
"15-Jun-2019",11.11,NaN,"-","-"
"16-Jun-2019",1.28,NaN,"-","-"
"17-Jun-2019",0.19,NaN,"-","-"
"18-Jun-2019",0.61,NaN,"-","-"
"19-Jun-2019",6.69,NaN,"-","-"
"20-Jun-2019",7.91,NaN,"-","-"
"21-Jun-2019",3.94,NaN,"-","-"
"22-Jun-2019",13.96,NaN,"-","-"
"23-Jun-2019",2.61,NaN,"-","-"
"24-Jun-2019",7.03,NaN,"-","-"
"25-Jun-2019",1.64,NaN,"-","-"
"26-Jun-2019",10.54,NaN,"-","-"
"27-Jun-2019",2.17,NaN,"-","-"
"28-Jun-2019",2.38,NaN,"-","-"
"29-Jun-2019",1.98,NaN,"-","-"
"30-Jun-2019",5.31,NaN,"-","-"
"01-Jul-2019",4.86,NaN,"-","-"
"02-Jul-2019",9.32,NaN,"-","-"
"03-Jul-2019",17.04,NaN,"-","-"
"04-Jul-2019",12.47,NaN,"-","-"
"05-Jul-2019",22.85,NaN,"-","-"
"06-Jul-2019",40.92,NaN,"-","-"
"07-Jul-2019",12.54,NaN,"-","-"
"08-Jul-2019",14.58,NaN,"-","-"
"09-Jul-2019",9.46,NaN,"-","-"
"10-Jul-2019",19.82,NaN,"-","-"
"11-Jul-2019",10.29,NaN,"-","-"
"12-Jul-2019",4.19,NaN,"-","-"
"13-Jul-2019",2.44,NaN,"-","-"
"14-Jul-2019",0.75,NaN,"-","-"
"15-Jul-2019",3.17,NaN,"-","-"
"16-Jul-2019",3.71,NaN,"-","-"
"17-Jul-2019",4.85,NaN,"-","-"
"18-Jul-2019",5.74,NaN,"-","-"
"19-Jul-2019",11.42,NaN,"-","-"
"20-Jul-2019",16.73,NaN,"-","-"
"21-Jul-2019",20.17,NaN,"-","-"
"22-Jul-2019",16.83,NaN,"-","-"
"23-Jul-2019",27.83,NaN,"-","-"
"24-Jul-2019",9.31,NaN,"-","-"
"25-Jul-2019",9.24,NaN,"-","-"
"26-Jul-2019",10.55,NaN,"-","-"
"27-Jul-2019",2.5,NaN,"-","-"
"28-Jul-2019",2.27,NaN,"-","-"
"29-Jul-2019",5.43,NaN,"-","-"
"30-Jul-2019",6.21,NaN,"-","-"
"31-Jul-2019",4.2,NaN,"-","-"
"01-Aug-2019",1.34,NaN,"-","-"
"02-Aug-2019",1.08,NaN,"-","-"
"03-Aug-2019",19.83,NaN,"-","-"
"04-Aug-2019",34.91,NaN,"-","-"
"05-Aug-2019",27.23,NaN,"-","-"
"06-Aug-2019",49.02,7.41,0,7.413146565746904
"07-Aug-2019",97.38,6.66,0,6.6626419473362
"08-Aug-2019",118.89,NaN,"-","-"
"09-Aug-2019",129.69,NaN,"-","-"
"10-Aug-2019",106.71,7.69,0,7.68878689700988
"11-Aug-2019",41.31,NaN,"-","-"
"12-Aug-2019",6.59,NaN,"-","-"
"13-Aug-2019",12.92,NaN,"-","-"
"14-Aug-2019",5.9,NaN,"-","-"
"15-Aug-2019",23.15,NaN,"-","-"
"16-Aug-2019",3.63,NaN,"-","-"
"17-Aug-2019",13.96,4.9,0,4.89971480127767
"18-Aug-2019",4.17,4.06,0,4.064550651404828
"19-Aug-2019",5.61,6.61,5.672927712713328,7.532113999053759
"20-Aug-2019",7.68,NaN,"-","-"
"21-Aug-2019",8.12,NaN,"-","-"
"22-Aug-2019",9.34,NaN,"-","-"
"23-Aug-2019",5.61,NaN,"-","-"
"24-Aug-2019",8.24,NaN,"-","-"
"25-Aug-2019",6.61,NaN,"-","-"
"26-Aug-2019",4.81,NaN,"-","-"
"27-Aug-2019",26.49,NaN,"-","-"
"28-Aug-2019",5.54,NaN,"-","-"
"29-Aug-2019",5.15,NaN,"-","-"
"30-Aug-2019",7.98,NaN,"-","-"
"31-Aug-2019",3,NaN,"-","-"
"01-Sep-2019",13.56,NaN,"-","-"
"02-Sep-2019",19.76,NaN,"-","-"
"03-Sep-2019",7.85,NaN,"-","-"
"04-Sep-2019",22.65,NaN,"-","-"
"05-Sep-2019",64.34,NaN,"-","-"
"06-Sep-2019",25.94,NaN,"-","-"
"07-Sep-2019",13.41,NaN,"-","-"
"08-Sep-2019",22.96,NaN,"-","-"
"09-Sep-2019",32.84,NaN,"-","-"
"10-Sep-2019",6.05,NaN,"-","-"
"11-Sep-2019",7.16,NaN,"-","-"
"12-Sep-2019",8.06,NaN,"-","-"
"13-Sep-2019",6.94,NaN,"-","-"
"14-Sep-2019",1.72,NaN,"-","-"
"15-Sep-2019",4.33,NaN,"-","-"
"16-Sep-2019",3.24,NaN,"-","-"
"17-Sep-2019",1.8,NaN,"-","-"
"18-Sep-2019",2.52,NaN,"-","-"
"19-Sep-2019",0.65,NaN,"-","-"
"20-Sep-2019",3.23,NaN,"-","-"
"21-Sep-2019",4.04,NaN,"-","-"
"22-Sep-2019",0.9,NaN,"-","-"
"23-Sep-2019",7.47,NaN,"-","-"
"24-Sep-2019",9.87,NaN,"-","-"
"25-Sep-2019",8.57,NaN,"-","-"
"26-Sep-2019",7.88,NaN,"-","-"
"27-Sep-2019",0.85,NaN,"-","-"
"28-Sep-2019",1.33,NaN,"-","-"
"29-Sep-2019",0.91,NaN,"-","-"
"30-Sep-2019",2.2,NaN,"-","-"
"01-Oct-2019",1.22,NaN,"-","-"
"02-Oct-2019",14.76,NaN,"-","-"
"03-Oct-2019",6.04,NaN,"-","-"
"04-Oct-2019",0.31,NaN,"-","-"
"05-Oct-2019",2.98,NaN,"-","-"
"06-Oct-2019",8.86,NaN,"-","-"
"07-Oct-2019",13.73,NaN,"-","-"
"08-Oct-2019",11.73,NaN,"-","-"
"09-Oct-2019",1.94,NaN,"-","-"
"10-Oct-2019",6.77,NaN,"-","-"
"11-Oct-2019",3.19,NaN,"-","-"
"12-Oct-2019",11,NaN,"-","-"
"13-Oct-2019",3.13,NaN,"-","-"
"14-Oct-2019",14.15,NaN,"-","-"
"15-Oct-2019",3.27,NaN,"-","-"
"16-Oct-2019",22.13,NaN,"-","-"
"17-Oct-2019",8.44,NaN,"-","-"
"18-Oct-2019",16.06,NaN,"-","-"
"19-Oct-2019",12.99,NaN,"-","-"
"20-Oct-2019",4.11,NaN,"-","-"
"21-Oct-2019",18.44,NaN,"-","-"
"22-Oct-2019",18.75,NaN,"-","-"
"23-Oct-2019",4.18,NaN,"-","-"
"24-Oct-2019",13.73,NaN,"-","-"
"25-Oct-2019",8.13,NaN,"-","-"
"26-Oct-2019",21.13,NaN,"-","-"
"27-Oct-2019",8.03,NaN,"-","-"
"28-Oct-2019",1.3,NaN,"-","-"
"29-Oct-2019",0.07,NaN,"-","-"
"30-Oct-2019",6.07,NaN,"-","-"
"31-Oct-2019",1.58,NaN,"-","-"
"01-Nov-2019",8.94,NaN,"-","-"
"02-Nov-2019",0,NaN,"-","-"
"03-Nov-2019",0,NaN,"-","-"
"04-Nov-2019",0.64,NaN,"-","-"
"05-Nov-2019",2.98,NaN,"-","-"
"06-Nov-2019",0.62,NaN,"-","-"
"07-Nov-2019",14.96,NaN,"-","-"
"08-Nov-2019",2.33,NaN,"-","-"
"09-Nov-2019",14.11,NaN,"-","-"
"10-Nov-2019",4.68,NaN,"-","-"
"11-Nov-2019",2.64,NaN,"-","-"
"12-Nov-2019",0.17,NaN,"-","-"
"13-Nov-2019",0,NaN,"-","-"
"14-Nov-2019",0,NaN,"-","-"
"15-Nov-2019",0,NaN,"-","-"
"16-Nov-2019",1.75,NaN,"-","-"
"17-Nov-2019",1.51,NaN,"-","-"
"18-Nov-2019",0,NaN,"-","-"
"19-Nov-2019",0,NaN,"-","-"
"20-Nov-2019",0,NaN,"-","-"
"21-Nov-2019",2.89,NaN,"-","-"
"22-Nov-2019",0.02,5.58,0,5.5833894184287844
"23-Nov-2019",0,8.29,0,8.286285733497847
"24-Nov-2019",0,NaN,"-","-"
"25-Nov-2019",0,NaN,"-","-"
"26-Nov-2019",0,7.04,0,7.035435985441065
"27-Nov-2019",0.16,3.21,0,3.211644414835543
"28-Nov-2019",0,NaN,"-","-"
"29-Nov-2019",0,6.9,0,6.904907585933641
"30-Nov-2019",0,NaN,"-","-"
"01-Dec-2019",0.55,NaN,"-","-"
"02-Dec-2019",24.32,NaN,"-","-"
"03-Dec-2019",2.87,NaN,"-","-"
"04-Dec-2019",0,NaN,"-","-"
"05-Dec-2019",0,NaN,"-","-"
"06-Dec-2019",0,NaN,"-","-"
"07-Dec-2019",0,NaN,"-","-"
"08-Dec-2019",0,NaN,"-","-"
"09-Dec-2019",0,NaN,"-","-"
"10-Dec-2019",0,NaN,"-","-"
"11-Dec-2019",0,NaN,"-","-"
"12-Dec-2019",0,NaN,"-","-"
"13-Dec-2019",0,NaN,"-","-"
"14-Dec-2019",0,NaN,"-","-"
"15-Dec-2019",0.25,NaN,"-","-"
"16-Dec-2019",0,NaN,"-","-"
"17-Dec-2019",0,NaN,"-","-"
"18-Dec-2019",0,NaN,"-","-"
"19-Dec-2019",0,NaN,"-","-"
"20-Dec-2019",0,NaN,"-","-"
"21-Dec-2019",0,NaN,"-","-"
"22-Dec-2019",0,NaN,"-","-"
"23-Dec-2019",0,NaN,"-","-"
"24-Dec-2019",0,NaN,"-","-"
"25-Dec-2019",0,NaN,"-","-"
"26-Dec-2019",0,NaN,"-","-"
"27-Dec-2019",0.17,NaN,"-","-"
"28-Dec-2019",3.57,NaN,"-","-"
"29-Dec-2019",0,NaN,"-","-"
"30-Dec-2019",0.01,NaN,"-","-"
"31-Dec-2019",0,NaN,"-","-"
"01-Jan-2020",0.02,NaN,"-","-"
"02-Jan-2020",0.03,NaN,"-","-"
"03-Jan-2020",0,NaN,"-","-"
"04-Jan-2020",0,NaN,"-","-"
"05-Jan-2020",0,NaN,"-","-"
"06-Jan-2020",0,NaN,"-","-"
"07-Jan-2020",0,NaN,"-","-"
"08-Jan-2020",0,NaN,"-","-"
"09-Jan-2020",0,NaN,"-","-"
"10-Jan-2020",0,NaN,"-","-"
"11-Jan-2020",0,NaN,"-","-"
"12-Jan-2020",0,NaN,"-","-"
"13-Jan-2020",0,NaN,"-","-"
"14-Jan-2020",0,NaN,"-","-"
"15-Jan-2020",0,NaN,"-","-"
"16-Jan-2020",0,NaN,"-","-"
"17-Jan-2020",0,NaN,"-","-"
"18-Jan-2020",0,NaN,"-","-"
"19-Jan-2020",0,NaN,"-","-"
"20-Jan-2020",0,NaN,"-","-"
"21-Jan-2020",0,NaN,"-","-"
"22-Jan-2020",0,NaN,"-","-"
"23-Jan-2020",0,5.62,0,5.623915105003591
"24-Jan-2020",0,NaN,"-","-"
"25-Jan-2020",0,NaN,"-","-"
"26-Jan-2020",0,NaN,"-","-"
"27-Jan-2020",0,NaN,"-","-"
"28-Jan-2020",0,NaN,"-","-"
"29-Jan-2020",0,NaN,"-","-"
"30-Jan-2020",0,NaN,"-","-"
"31-Jan-2020",0,NaN,"-","-"
"01-Feb-2020",0,NaN,"-","-"
"02-Feb-2020",0,NaN,"-","-"
"03-Feb-2020",0,NaN,"-","-"
"04-Feb-2020",0,NaN,"-","-"
"05-Feb-2020",0,NaN,"-","-"
"06-Feb-2020",0,NaN,"-","-"
"07-Feb-2020",0,NaN,"-","-"
"08-Feb-2020",0,NaN,"-","-"
"09-Feb-2020",0,NaN,"-","-"
"10-Feb-2020",0,NaN,"-","-"
"11-Feb-2020",0,NaN,"-","-"
"12-Feb-2020",0,NaN,"-","-"
"13-Feb-2020",0,NaN,"-","-"
"14-Feb-2020",0,NaN,"-","-"
"15-Feb-2020",0,NaN,"-","-"
"16-Feb-2020",0,NaN,"-","-"
"17-Feb-2020",0,NaN,"-","-"
"18-Feb-2020",0,NaN,"-","-"
"19-Feb-2020",0,NaN,"-","-"
"20-Feb-2020",0,NaN,"-","-"
"21-Feb-2020",0,NaN,"-","-"
"22-Feb-2020",0,NaN,"-","-"
"23-Feb-2020",0,NaN,"-","-"
"24-Feb-2020",0,NaN,"-","-"
"25-Feb-2020",0,NaN,"-","-"
"26-Feb-2020",0,NaN,"-","-"
"27-Feb-2020",0,NaN,"-","-"
"28-Feb-2020",0,NaN,"-","-"
"29-Feb-2020",0.93,NaN,"-","-"
"01-Mar-2020",1.47,NaN,"-","-"
"02-Mar-2020",0.15,NaN,"-","-"
"03-Mar-2020",6.22,NaN,"-","-"
"04-Mar-2020",1.82,NaN,"-","-"
"05-Mar-2020",0,NaN,"-","-"
"06-Mar-2020",0,NaN,"-","-"
"07-Mar-2020",0,NaN,"-","-"
"08-Mar-2020",0,NaN,"-","-"
"09-Mar-2020",0,NaN,"-","-"
"10-Mar-2020",0.07,NaN,"-","-"
"11-Mar-2020",0,NaN,"-","-"
"12-Mar-2020",0,NaN,"-","-"
"13-Mar-2020",0,NaN,"-","-"
"14-Mar-2020",0,NaN,"-","-"
"15-Mar-2020",0,NaN,"-","-"
"16-Mar-2020",0,NaN,"-","-"
"17-Mar-2020",0,NaN,"-","-"
"18-Mar-2020",0,NaN,"-","-"
"19-Mar-2020",0,NaN,"-","-"
"20-Mar-2020",0,NaN,"-","-"
"21-Mar-2020",0.6,NaN,"-","-"
"22-Mar-2020",0,NaN,"-","-"
"23-Mar-2020",0,NaN,"-","-"
"24-Mar-2020",0.71,NaN,"-","-"
"25-Mar-2020",3.51,NaN,"-","-"
"26-Mar-2020",3.22,NaN,"-","-"
"27-Mar-2020",0,NaN,"-","-"
"28-Mar-2020",0,NaN,"-","-"
"29-Mar-2020",0,NaN,"-","-"
"30-Mar-2020",0,NaN,"-","-"
"31-Mar-2020",0.15,NaN,"-","-"
"01-Apr-2020",0,NaN,"-","-"
"02-Apr-2020",0,NaN,"-","-"
"03-Apr-2020",0,NaN,"-","-"
"04-Apr-2020",0,NaN,"-","-"
"05-Apr-2020",0,NaN,"-","-"
"06-Apr-2020",7.06,NaN,"-","-"
"07-Apr-2020",11.63,NaN,"-","-"
"08-Apr-2020",0,NaN,"-","-"
"09-Apr-2020",7.62,NaN,"-","-"
"10-Apr-2020",3.4,NaN,"-","-"
"11-Apr-2020",1.08,NaN,"-","-"
"12-Apr-2020",0,NaN,"-","-"
"13-Apr-2020",0,NaN,"-","-"
"14-Apr-2020",0,NaN,"-","-"
"15-Apr-2020",0,NaN,"-","-"
"16-Apr-2020",0.13,NaN,"-","-"
"17-Apr-2020",0.09,NaN,"-","-"
"18-Apr-2020",0.23,NaN,"-","-"
"19-Apr-2020",0.89,NaN,"-","-"
"20-Apr-2020",0,NaN,"-","-"
"21-Apr-2020",0,NaN,"-","-"
"22-Apr-2020",0.5,NaN,"-","-"
"23-Apr-2020",5.65,NaN,"-","-"
"24-Apr-2020",23.93,NaN,"-","-"
"25-Apr-2020",1.15,NaN,"-","-"
"26-Apr-2020",3.19,NaN,"-","-"
"27-Apr-2020",8.29,NaN,"-","-"
"28-Apr-2020",0.57,NaN,"-","-"
"29-Apr-2020",3.03,NaN,"-","-"
"30-Apr-2020",0,NaN,"-","-"
"01-May-2020",0.25,NaN,"-","-"
"02-May-2020",7.92,NaN,"-","-"
"03-May-2020",8.39,NaN,"-","-"
"04-May-2020",4.58,NaN,"-","-"
"05-May-2020",0.35,NaN,"-","-"
"06-May-2020",3.88,NaN,"-","-"
"07-May-2020",2.58,NaN,"-","-"
"08-May-2020",12.84,NaN,"-","-"
"09-May-2020",0,NaN,"-","-"
"13-May-2020",1.78,NaN,"-","-"
"14-May-2020",4.9,NaN,"-","-"
"15-May-2020",16.43,NaN,"-","-"
"16-May-2020",16.88,NaN,"-","-"
"17-May-2020",0.09,NaN,"-","-"
"18-May-2020",24.83,NaN,"-","-"
"19-May-2020",3.92,NaN,"-","-"
"20-May-2020",2.96,NaN,"-","-"
"21-May-2020",0.12,NaN,"-","-"
"22-May-2020",1.63,NaN,"-","-"
"23-May-2020",7.04,NaN,"-","-"
"24-May-2020",1.74,NaN,"-","-"
"25-May-2020",4.14,NaN,"-","-"
"26-May-2020",3.01,NaN,"-","-"
"27-May-2020",3.03,NaN,"-","-"
"28-May-2020",5.3,NaN,"-","-"
"29-May-2020",1.54,NaN,"-","-"
"30-May-2020",16.22,NaN,"-","-"
"31-May-2020",2.33,NaN,"-","-"
"01-Jun-2020",1.82,NaN,"-","-"
"02-Jun-2020",3.77,NaN,"-","-"
"03-Jun-2020",14.43,NaN,"-","-"
"04-Jun-2020",23.49,NaN,"-","-"
"05-Jun-2020",3.48,NaN,"-","-"
"06-Jun-2020",1.37,NaN,"-","-"
"07-Jun-2020",14.51,NaN,"-","-"
"08-Jun-2020",12.15,NaN,"-","-"
"09-Jun-2020",0.82,NaN,"-","-"
"10-Jun-2020",4.5,NaN,"-","-"
"11-Jun-2020",10.86,NaN,"-","-"
"12-Jun-2020",7.88,NaN,"-","-"
"13-Jun-2020",2.29,NaN,"-","-"
"14-Jun-2020",20.65,NaN,"-","-"
"15-Jun-2020",13.19,NaN,"-","-"
"16-Jun-2020",9.36,NaN,"-","-"
"17-Jun-2020",16.02,NaN,"-","-"
"18-Jun-2020",26.43,NaN,"-","-"
"19-Jun-2020",6.63,NaN,"-","-"
"20-Jun-2020",1.9,NaN,"-","-"
"21-Jun-2020",3.54,NaN,"-","-"
"22-Jun-2020",14.27,NaN,"-","-"
"23-Jun-2020",3.44,NaN,"-","-"
"24-Jun-2020",1.12,NaN,"-","-"
"25-Jun-2020",4.02,NaN,"-","-"
"26-Jun-2020",1.45,NaN,"-","-"
"27-Jun-2020",1.66,NaN,"-","-"
"28-Jun-2020",3,NaN,"-","-"
"29-Jun-2020",13.86,NaN,"-","-"
"30-Jun-2020",20.4,NaN,"-","-"
"01-Jul-2020",2.57,NaN,"-","-"
"02-Jul-2020",6.82,NaN,"-","-"
"03-Jul-2020",21.02,NaN,"-","-"
"04-Jul-2020",21.19,NaN,"-","-"
"05-Jul-2020",13.77,NaN,"-","-"
"06-Jul-2020",18.21,NaN,"-","-"
"07-Jul-2020",21.86,NaN,"-","-"
"08-Jul-2020",19.36,NaN,"-","-"
"09-Jul-2020",11.42,NaN,"-","-"
"10-Jul-2020",7.98,NaN,"-","-"
"11-Jul-2020",1.29,NaN,"-","-"
"12-Jul-2020",6.67,NaN,"-","-"
"13-Jul-2020",3.41,NaN,"-","-"
"29-Jul-2020",1.75,NaN,"-","-"
"30-Jul-2020",21.14,NaN,"-","-"
"31-Jul-2020",2.83,NaN,"-","-"
"01-Aug-2020",10.39,NaN,"-","-"
"02-Aug-2020",8.74,NaN,"-","-"
"03-Aug-2020",25.44,NaN,"-","-"
"04-Aug-2020",50.83,NaN,"-","-"
"05-Aug-2020",72.21,NaN,"-","-"
"06-Aug-2020",91.69,NaN,"-","-"
"07-Aug-2020",97.88,NaN,"-","-"
"08-Aug-2020",63.47,NaN,"-","-"
"09-Aug-2020",36.74,NaN,"-","-"
"10-Aug-2020",14.59,NaN,"-","-"
"11-Aug-2020",11.5,NaN,"-","-"
"12-Aug-2020",21.33,NaN,"-","-"
"13-Aug-2020",2.74,NaN,"-","-"
"14-Aug-2020",2.05,NaN,"-","-"
"15-Aug-2020",10.25,NaN,"-","-"
"16-Aug-2020",5.54,NaN,"-","-"
"17-Aug-2020",6.8,NaN,"-","-"
"18-Aug-2020",13.02,NaN,"-","-"
"19-Aug-2020",12.23,NaN,"-","-"
